technology,plant_id,generator_id,capacity_mw,capacity_mwh,nameplate_capacity_mw,winter_capacity_mw,operating_year,retirement_year,historical_capacity_factor,heat_rate_mmbtu_mwh,vom_per_mwh,fom_per_mwyr
Natural Gas Internal Combustion Engine,67308,AB14,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB2,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB3,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB4,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB5,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB6,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB7,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB8,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67308,AB9,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67309,BEK1,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67309,BEK2,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67309,BEK3,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67309,BEK4,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67310,H0551,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67310,H0552,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67310,H0553,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67311,H7601,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67311,H7602,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67311,H7603,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67312,H7761,0.4,,0.4,0.4,2022,2077,0.009,17.532,2.46,4120.0
Natural Gas Internal Combustion Engine,67312,H7762,0.4,,0.4,0.4,2022,2077,0.009,17.437,2.46,4120.0
Natural Gas Internal Combustion Engine,67312,H7763,0.4,,0.4,0.4,2022,2077,0.009,17.437,2.46,4120.0
Natural Gas Internal Combustion Engine,67313,H7891,0.4,,0.4,0.4,2022,2077,0.017,17.373,2.46,4120.0
Natural Gas Internal Combustion Engine,67313,H7892,0.4,,0.4,0.4,2022,2077,0.017,17.339,2.46,4120.0
Natural Gas Internal Combustion Engine,67313,H7893,0.4,,0.4,0.4,2022,2077,0.017,17.339,2.46,4120.0
Natural Gas Internal Combustion Engine,67314,H7901,0.4,,0.4,0.4,2022,2077,0.0,12.159,2.46,4120.0
Natural Gas Internal Combustion Engine,67314,H7902,0.4,,0.4,0.4,2022,2077,0.0,12.159,2.46,4120.0
Natural Gas Internal Combustion Engine,67314,H7903,0.4,,0.4,0.4,2022,2077,0.0,12.159,2.46,4120.0
Natural Gas Internal Combustion Engine,67315,H7961,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67315,H7962,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67315,H7963,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67316,NFB1,0.4,,0.4,0.4,2021,2076,0.009,14.7,2.46,4120.0
Natural Gas Internal Combustion Engine,67316,NFB2,0.4,,0.4,0.4,2021,2076,0.009,14.359,2.46,4120.0
Natural Gas Internal Combustion Engine,67316,NFB3,0.4,,0.4,0.4,2021,2076,0.009,14.359,2.46,4120.0
Natural Gas Internal Combustion Engine,67316,NFB4,0.4,,0.4,0.4,2021,2076,0.009,14.359,2.46,4120.0
Natural Gas Internal Combustion Engine,67316,NFB5,0.4,,0.4,0.4,2021,2076,0.009,14.359,2.46,4120.0
Natural Gas Internal Combustion Engine,67316,NFB6,0.4,,0.4,0.4,2021,2076,0.009,14.359,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTE10,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTE11,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTE12,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM1,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM2,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM3,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM4,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM5,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM6,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM7,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM8,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67317,HTEM9,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM10,0.4,,0.4,0.4,2018,2073,0.025,14.354,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM11,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM12,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM13,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM14,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM15,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM16,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM17,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM18,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM19,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM20,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM21,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM22,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM23,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAM24,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU1,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU2,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU3,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU4,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU5,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU6,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU7,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU8,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67318,TAMU9,0.4,,0.4,0.4,2018,2073,0.025,14.371,2.46,4120.0
Natural Gas Internal Combustion Engine,67319,H7691,0.4,,0.4,0.4,2021,2076,0.028,14.73,2.46,4120.0
Natural Gas Internal Combustion Engine,67319,H7692,0.4,,0.4,0.4,2021,2076,0.028,14.761,2.46,4120.0
Natural Gas Internal Combustion Engine,67319,H7693,0.4,,0.4,0.4,2021,2076,0.028,14.761,2.46,4120.0
Batteries,67341,NOSES,66.93671422,267.74685688,66.93986211,66.93671422,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,67341,NOSPV,133.8078685,,133.8141612,133.8078685,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67353,4666,204.0,,204.0,204.0,2025,2055,0.176,,0.0,9730.0
Onshore Wind Turbine,67356,6794,200.0,,200.0,200.0,2025,2055,0.279,,0.0,14250.0
Solar Photovoltaic,67357,4666,204.0,,204.0,204.0,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,67359,4666,204.0,,204.0,204.0,2025,2055,0.176,,0.0,9730.0
Natural Gas Internal Combustion Engine,67381,CLFK1,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67381,CLFK2,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67381,CLFK3,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Solar Photovoltaic,67424,HOPKS,250.0,,250.0,250.0,2024,2054,0.176,,0.0,9730.0
Onshore Wind Turbine,67425,COAKW,151.5,,151.5,151.5,2024,2054,0.279,,0.0,14250.0
Natural Gas Internal Combustion Engine,67433,H7941,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67433,H7942,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Internal Combustion Engine,67433,H7943,0.4,,0.4,0.4,2023,2078,0.924,9.447,2.46,4120.0
Onshore Wind Turbine,67443,LCW1,202.5,,202.5,202.5,2025,2055,0.279,,0.0,14250.0
Batteries,64321,SWNY,9.9,9.9,9.9,9.9,2021,2036,0.0,,0.0,12544.0
Natural Gas Fired Combustion Turbine,67500,GT5,212.0,,222.0,230.0,2026,2081,0.924,9.142,0.53,2960.0
Natural Gas Fired Combustion Turbine,67500,GT6,212.0,,222.0,230.0,2026,2081,0.924,9.142,0.53,2960.0
Batteries,64916,SWOO1,9.9,19.8,9.9,9.9,2021,2036,0.0,,0.0,12544.0
Batteries,66008,BA,101.0,200.0,101.0,101.0,2022,2037,0.0,,0.0,17250.0
Solar Photovoltaic,67560,RIC94,70.0,,70.0,70.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67562,RIC92,63.0,,63.0,63.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67563,RAGSP,78.8,,78.8,78.8,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67564,REGSP,105.5,,105.5,105.5,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67566,ROGSP,82.8,,82.8,82.8,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67567,WEGSP,145.6,,145.6,145.6,2026,2056,0.176,,0.0,9730.0
Batteries,67667,3COAS,100.0,290.0,100.0,100.0,2025,2040,0.85,,0.0,12544.0
Solar Photovoltaic,67580,MKM,161.0,,161.0,161.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,67581,CIRSA,100.5034113,,100.5081377,100.5034113,2026,2056,0.176,,0.0,9730.0
Batteries,67581,CIRSB,50.67784534,202.71138136,50.68022861,50.67784534,2026,2056,0.85,,0.0,12544.0
Onshore Wind Turbine,67601,DIV01,98.6,,98.6,98.6,2024,2054,0.279,,0.0,14250.0
Onshore Wind Turbine,67601,DIV02,102.0,,102.0,102.0,2024,2054,0.279,,0.0,14250.0
Solar Photovoltaic,67649,AMERA,300.0,,300.0,300.0,2026,2056,0.176,,0.0,9730.0
Batteries,66337,SGES1,200.0,580.0,200.0,200.0,2025,2040,0.85,,0.0,12544.0
Solar Photovoltaic,67657,HANSO,396.0,,396.0,396.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67659,LANGE,245.0,,245.0,245.0,2026,2056,0.176,,0.0,9730.0
Batteries,68748,TS,100.0,290.0,100.0,100.0,2025,2040,,,,
Onshore Wind Turbine,67700,WT2,243.0,,243.0,243.0,2025,2055,0.279,,0.0,14250.0
Batteries,65493,TORTO,50.0,50.0,50.0,50.0,2024,2039,0.85,,0.0,12544.0
Batteries,65836,TOYAH,4.2669,4.2669,4.4824,4.2669,2021,2036,0.0,,0.0,12544.0
Batteries,65836,TOYAH,5.2371,5.2371,5.5016,5.2371,2021,2036,0.0,,0.0,12544.0
Batteries,65836,TOYAH,0.396,0.396,0.416,0.396,2021,2036,0.0,,0.0,12544.0
Batteries,64917,TRBT1,7.5,15.0,7.5,7.5,2021,2036,0.0,,0.0,12544.0
Batteries,65693,TX10,100.0,227.0,100.0,100.0,2024,2039,0.85,,0.0,12544.0
Batteries,65694,TX11,50.0,50.0,50.0,50.0,2022,2037,0.001,,0.0,12544.0
Solar Photovoltaic,67762,STMPS,255.9,,255.9,255.9,2024,2054,0.176,,0.0,9730.0
Batteries,65695,TX12,100.0,100.0,100.0,100.0,2022,2037,0.0,,0.0,12544.0
Solar Photovoltaic,67765,5191,150.0,,150.0,150.0,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,67772,GRS9,44.2,,44.2,44.2,2025,2055,0.176,,0.0,9730.0
Solar Photovoltaic,67773,GRS20,148.2,,148.2,148.2,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67775,GRS6,74.0,,74.0,74.0,2026,2056,0.176,,0.0,9730.0
Batteries,67776,GRS2B,201.2035024,804.8140096,201.2129645,201.2035024,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,67776,GRS2P,200.351223,,200.3606451,200.351223,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67781,GRS7,60.2,,60.2,60.2,2025,2055,0.176,,0.0,9730.0
Batteries,65696,TX13,50.0,50.0,50.0,50.0,2022,2037,0.0,,0.0,12544.0
Batteries,65698,TX15,100.0,227.0,100.0,100.0,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,67785,GRS19,56.3,,56.3,56.3,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67788,GRS10,85.0,,85.0,85.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67789,GRS6,61.0,,61.0,61.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,67791,PV1,1.8,,1.8,1.8,2021,2051,0.231,,0.0,9730.0
Batteries,65699,TX19,50.0,111.0,50.0,50.0,2023,2038,0.85,,0.0,12544.0
Batteries,64425,TX2,9.9,11.9,9.9,9.9,2020,2035,0.0,,0.0,12544.0
Batteries,65700,TX21,50.0,107.0,50.0,50.0,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,67837,RAYRS,255.2,,255.2,255.2,2024,2054,0.176,,0.0,9730.0
Batteries,65701,TX23,50.0,50.0,50.0,50.0,2022,2037,0.0,,0.0,12544.0
Batteries,64423,TX7,9.9,16.5,9.9,9.9,2020,2035,0.0,,0.0,12544.0
Batteries,64424,TX8,9.9,17.9,9.9,9.9,2020,2035,0.0,,0.0,12544.0
Solar Photovoltaic,67849,BTS,50.0,,50.0,50.0,2024,2054,0.176,,0.0,9730.0
Batteries,67963,TYNNB,9.9,28.71,9.9,9.9,2025,2040,,,,
Solar Photovoltaic,67867,LIB1,67.2,,67.2,67.2,2024,2054,0.176,,0.0,9730.0
Onshore Wind Turbine,67875,GEN1,238.5,,238.5,238.5,2025,2055,0.279,,0.0,14250.0
Batteries,66303,UPBS2,150.0,435.0,150.0,150.0,2026,2041,0.85,,0.0,12544.0
Batteries,64811,UPT1,24.8,25.0,24.8,24.8,2023,2038,0.85,,0.0,12544.0
Batteries,65837,VALVR,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,65837,VALVR,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,65837,VALVR,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,68065,CHILS,350.0,,350.0,350.0,2025,2055,,,,
Batteries,67783,GRS12,226.8,657.72,226.8,226.8,2025,2040,0.85,,0.0,12544.0
Solar Photovoltaic,68537,OSAS1,145.0,,145.0,145.0,2025,2055,,,,
Batteries,67784,GRS11,141.4,410.06,141.4,141.4,2026,2041,0.85,,0.0,12544.0
Solar Photovoltaic,67976,GEN01,200.0,,200.0,200.0,2025,2055,,,,
Batteries,67668,WALLE,200.0,580.0,200.0,200.0,2026,2041,0.85,,0.0,12544.0
Solar Photovoltaic,68410,BRAZ,125.0,,125.0,125.0,2025,2055,,,,
Batteries,66783,WEILT,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,66783,WEILT,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,66783,WEILT,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,68470,AZ1,180.0,,180.0,180.0,2025,2055,,,,
Solar Photovoltaic,68587,OSAS2,100.0,,100.0,100.0,2025,2055,,,,
Solar Photovoltaic,68588,OSAS3,100.0,,100.0,100.0,2025,2055,,,,
Batteries,67555,RIC98,185.6,538.24,185.6,185.6,2026,2041,0.85,,0.0,12544.0
Solar Photovoltaic,68155,RIOLA,123.0,,123.0,123.0,2025,2055,,,,
Solar Photovoltaic,68458,5840,250.0,,250.0,250.0,2025,2055,,,,
Solar Photovoltaic,68481,HS2,200.0,,200.0,200.0,2025,2055,,,,
Batteries,67739,WIDWH,120.0,174.0,120.0,120.0,2024,2039,0.85,,0.0,12544.0
Batteries,66616,1,150.0,150.0,150.0,150.0,2023,2038,0.85,,0.0,17250.0
Solar Photovoltaic,68592,OERHA,245.0,,245.0,245.0,2026,2056,,,,
Solar Photovoltaic,68593,OERHC,61.0,,61.0,61.0,2026,2056,,,,
Solar Photovoltaic,68594,OERHD,28.0,,28.0,28.0,2026,2056,,,,
Solar Photovoltaic,64349,6666,175.0,,175.0,175.0,2026,2056,,,,
Batteries,64322,ZPT1,9.9,9.9,9.9,9.9,2022,2037,0.0,,0.0,12544.0
Batteries,64322,ZPT2,9.9,9.9,9.9,9.9,2022,2037,0.0,,0.0,12544.0
Batteries,65880,ZEYA,250.0,725.0,250.0,250.0,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,68082,BBP,170.0,,170.0,170.0,2027,2057,,,,
Batteries,66137,11023,40.4,80.0,40.4,40.4,2024,2039,0.85,,0.0,12544.0
Run of River Hydroelectric,6128,1,29.0,,33.0,29.0,1983,2083,0.162,,0.0,8250.0
Run of River Hydroelectric,6128,2,29.0,,33.0,29.0,1983,2083,0.162,,0.0,7764.0
